ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,Part code,Sell Inc Vat,Cost,Logo Image,Image 1,Image 2,Image 3
824,BMW,X3,III (G01),2017,2024,"xDrive25d,xDrive30d,xDrive30i",155/85/18,"18""",RH212,299,182.5,Picture,Picture,Picture,Picture
831,BMW,X3,III (G01),2017,2024,"M40d,xDrive30d,xDrive30e",145/80/19,"19""",RH271,399,240,Picture,Picture,Picture,Picture
836,BMW,X3,III (G01),2017,2024,"M40d,M40i",145/80/19,"19""",RH271,399,240,Picture,Picture,Picture,Picture
840,BMW,X3,III (G01),2017,2024,M40i,145/80/19,"19""",RH271,399,240,Picture,Picture,Picture,Picture
NEW,BMW,X3,IIII (G45),2024,,"xDrive20,xDrive20d,xDrive30E",155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
NEW,BMW,X3,IIII (G45),2024,,xDriveM50,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
832,BMW,X3 M,F97,2019,2024,"X3 M,X3 M Competition",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
833,BMW,X4,F26,2014,2018,"xDrive20d,xDrive20i",145/80/18,"18""",RH031,299,182.5,Picture,Picture,Picture,Picture
835,BMW,X4,F26,2014,2018,"xDrive28i,xDrive30d",145/80/18,"18""",RH031,299,182.5,Picture,Picture,Picture,Picture
839,BMW,X4,F26,2014,2018,"xDrive35d,xDrive35i",145/80/18,"18""",RH031,299,182.5,Picture,Picture,Picture,Picture
837,BMW,X4,G02,2018,,"xDrive20d,xDrive20i",155/85/18,"18""",RH212,299,182.5,Picture,Picture,Picture,Picture
841,BMW,X4,G02,2018,,"xDrive25d,xDrive30d,xDrive30i",155/85/18,"18""",RH212,299,182.5,Picture,Picture,Picture,Picture
846,BMW,X4,G02,2018,,"M40d,xDrive30d",155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
851,BMW,X4,G02,2018,,"M40d,M40i",155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
855,BMW,X4,G02,2018,,M40i,155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
838,BMW,X4 M,F98,2019,,"X4 M,X4 M Competition",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
861,BMW,X5,I (E53),1999,2003,3.0d,145/80/18,"18""",RH043,299,182.5,Picture,Picture,Picture,Picture
863,BMW,X5,I (E53),1999,2003,3.0i,145/80/18,"18""",RH043,299,182.5,Picture,Picture,Picture,Picture
868,BMW,X5,I (E53),1999,2003,4.4i,145/80/18,"18""",RH043,299,182.5,Picture,Picture,Picture,Picture
870,BMW,X5,I (E53),1999,2003,4.6is,145/80/18,"18""",RH043,299,182.5,Picture,Picture,Picture,Picture
853,BMW,X5,I (E53) Facelift,2003,2006,"3.0d,3.0i",145/80/18,"18""",RH043,299,182.5,Picture,Picture,Picture,Picture
858,BMW,X5,I (E53) Facelift,2003,2006,"4.4i,4.8is",145/80/18,"18""",RH043,299,182.5,Picture,Picture,Picture,Picture
848,BMW,X5,II (E70),2006,2010,"3.0d,3.0si,xDrive30d,xDrive30i",155/85/18,"18""",RH046,299,182.5,Picture,Picture,Picture,Picture
854,BMW,X5,II (E70),2006,2010,"3.0sd,xDrive35d",155/85/18,"18""",RH046,299,182.5,Picture,Picture,Picture,Picture
859,BMW,X5,II (E70),2006,2010,"4.8i,xDrive48i",155/85/18,"18""",RH046,299,182.5,Picture,Picture,Picture,Picture
845,BMW,X5,II (E70) Facelift,2010,2013,xDrive30d,155/85/18,"18""",RH046,299,182.5,Picture,Picture,Picture,Picture
847,BMW,X5,II (E70) Facelift,2010,2013,"xDrive35i,xDrive40d",155/85/18,"18""",RH046,299,182.5,Picture,Picture,Picture,Picture
849,BMW,X5,II (E70) Facelift,2010,2013,"M50d,xDrive50i",155/85/18,"18""",RH046,299,182.5,Picture,Picture,Picture,Picture
842,BMW,X5,III (F15),2013,2018,"sDrive25d,xDrive25d,xDrive30d,xDrive35d",155/80/19,"19""",RH268,399,240,Picture,Picture,Picture,Picture
852,BMW,X5,III (F15),2013,2018,"xDrive35i,xDrive40d,xDrive40e",155/80/19,"19""",RH268,399,240,Picture,Picture,Picture,Picture
857,BMW,X5,III (F15),2013,2018,M50d,155/80/19,"19""",RH268,399,240,Picture,Picture,Picture,Picture
860,BMW,X5,III (F15),2013,2018,xDrive50i,155/80/19,"19""",RH268,399,240,Picture,Picture,Picture,Picture
843,BMW,X5,IV (G05),2018,,"xDrive25d,xDrive30d,xDrive35d",155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
850,BMW,X5,IV (G05),2018,,"xDrive30d,xDrive35d",155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
856,BMW,X5,IV (G05),2018,,"xDrive40d,xDrive40i",155/80/19,"19""",RH231,399,240,Picture,Picture,Picture,Picture
862,BMW,X5,IV (G05),2018,,"M50d,xDrive45e",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
866,BMW,X5,IV (G05),2018,,xDrive50i,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
869,BMW,X5,IV (G05),2018,,M50i,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
864,BMW,X5 M,F95,2019,,"X5 M,X5 M Competition",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
871,BMW,X6,II (F16),2014,2019,xDrive30d,175/70/20,"20""",RH283,499,299,Picture,Picture,Picture,Picture
877,BMW,X6,II (F16),2014,2019,"xDrive35i,xDrive40d",175/70/20,"20""",RH283,499,299,Picture,Picture,Picture,Picture
881,BMW,X6,II (F16),2014,2019,M50d,175/70/20,"20""",RH283,499,299,Picture,Picture,Picture,Picture
884,BMW,X6,II (F16),2014,2019,xDrive50i,175/70/20,"20""",RH283,499,299,Picture,Picture,Picture,Picture
872,BMW,X6,III (G06),2019,,"xDrive30d,xDrive35d",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
879,BMW,X6,III (G06),2019,,"xDrive40d,xDrive40i",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
882,BMW,X6,III (G06),2019,,M50d,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
886,BMW,X6,III (G06),2019,,M50i,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
888,BMW,X7,G07,2018,,"xDrive30d,xDrive35d",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
893,BMW,X7,G07,2018,,"xDrive40d,xDrive40i",175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
899,BMW,X7,G07,2018,,M50d,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
903,BMW,X7,G07,2018,,M50i,175/70/20,"20""",RH282,499,299,Picture,Picture,Picture,Picture
890,BMW,Z3,E36,1995,2003,"1.8i,1.9i,2.0i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
898,BMW,Z3,E36,1995,2003,"2.2i,2.8i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
905,BMW,Z3,E36,1995,2003,3.0i,125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
909,BMW,Z3,E36,1995,2003,M 3.2i,125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
908,BMW,Z4,I (E85),2002,2005,"2.0i,2.2i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
913,BMW,Z4,I (E85),2002,2005,"2.5i,3.0i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
906,BMW,Z4,I (E85/E86) Facelift,2006,2008,"2.0i,2.5i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
911,BMW,Z4,I (E85/E86) Facelift,2006,2008,2.5si,125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
914,BMW,Z4,I (E85/E86) Facelift,2006,2008,3.0si,125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
892,BMW,Z4,II (E89),2009,2013,"sDrive20i,sDrive23i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
896,BMW,Z4,II (E89),2009,2013,"sDrive28i,sDrive30i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
902,BMW,Z4,II (E89),2009,2013,"sDrive35i,sDrive35is",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
895,BMW,Z4,II (E89) Facelift,2013,2017,"sDrive18i,sDrive20i",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
901,BMW,Z4,II (E89) Facelift,2013,2017,sDrive28i,125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
904,BMW,Z4,II (E89) Facelift,2013,2017,"sDrive35i,sDrive35is",125/80/17,"17""",RH029,249,155,Picture,Picture,Picture,Picture
891,BMW,Z4,III (G29),2018,,sDrive20i,125/70/18,"18""",RH218,299,182.5,Picture,Picture,Picture,Picture
894,BMW,Z4,III (G29),2018,,sDrive30i,125/70/18,"18""",RH218,299,182.5,Picture,Picture,Picture,Picture
897,BMW,Z4,III (G29),2018,,M40i,125/70/19,"19""",RH230,399,240,Picture,Picture,Picture,Picture
900,BMW,Z4,III (G29),2018,,M40i,125/70/19,"19""",RH230,399,240,Picture,Picture,Picture,Picture
907,BMW,Z8,E52,2000,2003,4.9i,135/80/17,"17""",RH146,249,155,Picture,Picture,Picture,Picture
10718,BYD,Atto 3,SC,2022,,EV,145/80/18,"18""",RH091,299,182.5,Picture,Picture,Picture,Picture
NEW,BYD,Dolphin,EM,2023,,EV,125/70/18,"18""",RH198,299,182.5,Picture,Picture,Picture,Picture
10721,BYD,Seal,EK,2023,,EV,145/80/18,"18""",RH078,299,182.5,Picture,Picture,Picture,Picture
1355,Chevrolet,Aveo,T200,2002,2008,"1.2i,1.4i,1.5i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1353,Chevrolet,Aveo,T250,2006,2012,"1.2i,1.4i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1352,Chevrolet,Aveo,T300,2011,2015,"1.2i,1.3D,1.4i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1351,Chevrolet,Aveo,,2018,,1.5i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1356,Chevrolet,Aveo Family,,2004,2017,1.5i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1359,Chevrolet,Aveo5,T200,2006,2008,1.6i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1358,Chevrolet,Aveo5,T250,2009,2011,1.6i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1363,Chevrolet,Beat,M300,2010,2013,"1.0,1.2i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1362,Chevrolet,Beat,M300 Facelift,2014,2018,"1.0,1.2i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1361,Chevrolet,Beat,M400,2018,,1.2MFI,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1364,Chevrolet,Beat NB,M400,2018,,1.2MFI,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1465,Chevrolet,Captiva,I,2006,2011,"2.0 D,2.4i",145/80/18,"18""",RH140,299,182.5,Picture,Picture,Picture,Picture
1471,Chevrolet,Captiva,I,2006,2011,3.2i,145/80/18,"18""",RH140,299,182.5,Picture,Picture,Picture,Picture
1462,Chevrolet,Captiva,I Facelift,2011,2016,"2.2 D,2.4i",145/80/18,"18""",RH140,299,182.5,Picture,Picture,Picture,Picture
1468,Chevrolet,Captiva,I Facelift,2011,2016,3.0i,145/80/18,"18""",RH140,299,182.5,Picture,Picture,Picture,Picture
1463,Chevrolet,Captiva,II,2016,2018,"2.2 D,2.4i",145/80/18,"18""",RH140,299,182.5,Picture,Picture,Picture,Picture
1470,Chevrolet,Captiva Sport,,2008,2017,"3.5i,3.6i",145/80/18,"18""",RH140,299,182.5,Picture,Picture,Picture,Picture
1513,Chevrolet,Corsa,,2002,2012,"1.0i,1.4i,1.8i",125/80/15,"15""",RH003,199,125,Picture,Picture,Picture,Picture
1555,Chevrolet,Cruze,I Facelift,2012,2015,"1.4i,1.4T,1.6i,1.7TD,1.8i",135/80/17,"17""",RH154,249,155,Picture,Picture,Picture,Picture
1673,Chevrolet,Malibu Limited,,2016,2016,2.5,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
1748,Chevrolet,Sail,III,2015,,1.5i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1749,Chevrolet,Sail Life,,2019,2019,1.4i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1752,Chevrolet,Sail3,,2015,2019,"1.3i,1.5i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1819,Chevrolet,Spark,M300,2010,2012,"1.0i,1.2i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1816,Chevrolet,Spark,M300 Facelift,2013,2016,"1.0i,1.2i",125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1815,Chevrolet,Spark,M300 Facelift,2020,,1.25i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1824,Chevrolet,Spark EV,M300,2014,2016,EV,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1827,Chevrolet,Spark GT,M300 Facelift,2013,2017,1.2i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1826,Chevrolet,Spark GT,M400,2018,,1.2 MFi,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1828,Chevrolet,Spark GT Activ,M400,2019,,1.2 MFi,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
1864,Chevrolet,Tracker,III,2013,2016,1.8i,135/80/17,"17""",RH154,249,155,Picture,Picture,Picture,Picture
1879,Chevrolet,Trax,I,2013,2016,"1.4T,1.6i,1.7TD,1.8i",135/80/17,"17""",RH154,249,155,Picture,Picture,Picture,Picture
1894,Chevrolet,Zafira,A,2001,2004,2.0i,125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
1892,Chevrolet,Zafira,A Facelift,2005,2012,2.0i,125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
1896,Chrysler,200,JS,2010,2014,2.4i,145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
1902,Chrysler,200,JS,2010,2014,3.6i,145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
1912,Chrysler,300M,LR,1998,2004,2.7i,145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1919,Chrysler,300M,LR,1998,2004,3.5i,145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1916,Chrysler,Concorde,LH2,1998,2004,"2.7i,3.2i",145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1922,Chrysler,Concorde,LH2,1998,2004,3.5i,145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1921,Chrysler,Crossfire,ZH,2003,2007,3.2i,135/80/17,"17""",RH157,249,155,Picture,Picture,Picture,Picture
1927,Chrysler,Crossfire,ZH,2003,2007,3.2i SC,135/80/17,"17""",RH157,249,155,Picture,Picture,Picture,Picture
1932,Chrysler,LHS,LH2,1998,2001,3.5i,145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1947,Chrysler,PT Cruiser,PT,2000,2010,"1.6i,2.0i,2.2CRDi",125/80/17,"17""",RH052,249,155,Picture,Picture,Picture,Picture
1952,Chrysler,Sebring,JR/ST,2001,2006,"2.0i,2.4i",135/80/17,"17""",RH158,249,155,Picture,Picture,Picture,Picture
1958,Chrysler,Sebring,JR/ST,2001,2006,"2.7i,3.0i",135/80/17,"17""",RH158,249,155,Picture,Picture,Picture,Picture
1961,Chrysler,Sebring,JR/ST,2001,2006,2.4TSi,135/80/17,"17""",RH158,249,155,Picture,Picture,Picture,Picture
1951,Chrysler,Sebring,JS,2007,2010,"2.0CRDi,2.0i",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
1957,Chrysler,Town & Country,GS,1995,2000,"3.3i,3.8i",145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1955,Chrysler,Town & Country,RG,2001,2007,"3.3i,3.8i",145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1966,Chrysler,Voyager,GS,1996,2000,"2.0i,2.4i,2.5TD",145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1972,Chrysler,Voyager,GS,1996,2000,"3.3i,3.8i",145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1965,Chrysler,Voyager,RG,2001,2007,"2.4i,2.5CRDi,2.8CRDi",145/80/18,"18""",RH051,299,182.5,Picture,Picture,Picture,Picture
1978,Citroen,Berlingo,B9,2008,2015,"1.6 HDi,1.6D,1.6i,EV",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1984,Citroen,Berlingo,B9,2008,2015,"1.6 VTi,1.6HDi,1.6i,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1976,Citroen,Berlingo,B9 Facelift,2015,2017,"1.6 VTi,1.6HDi,EV",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1982,Citroen,Berlingo,B9 Facelift,2015,2017,"1.2Ti,1.6 VTi,1.6HDi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1977,Citroen,Berlingo,K9,2018,,"1.2 PureTech,1.5 BlueHDi",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
1981,Citroen,Berlingo,K9,2018,,"1.2 PureTech,1.5 BlueHDi",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
1979,Citroen,Berlingo,M59,2003,2012,"1.1i,1.4i,1.6HDi,1.8i,1.9 D,2.0HDi",125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
1988,Citroen,Berlingo,M59,2003,2012,1.6i,125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
1996,Citroen,C1,AB10,2005,2014,"1.0VTi,1.4HDi",125/80/15,"15""",RH005,199,125,Picture,Picture,Picture,Picture
1995,Citroen,C1,AB40,2014,,"1.0VTi,1.2VTi",125/80/15,"15""",RH005,199,125,Picture,Picture,Picture,Picture
1998,Citroen,C2,AJ,2006,2012,"1.4i,1.6i",125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
1997,Citroen,C2,JM,2003,2009,"1.1i,1.4HDi,1.4i",125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
2004,Citroen,C2,JM,2003,2009,"1.6HDi,1.6i VTR,1.6VTS",125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
2002,Citroen,C3,FC/FN,2002,2009,"1.1i,1.4HDi,1.4i,1.6HDi",125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
2011,Citroen,C3,FC/FN,2002,2009,1.6i,125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
2003,Citroen,C3,PF1,2009,2015,"1.1i,1.4HDi,1.4i,1.4VTi,1.6HDi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2013,Citroen,C3,PF1,2009,2015,"1.6HDi,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2000,Citroen,C3,PF1 Facelift,2016,2020,"1.2 PureTech,1.2VTi,1.5 BlueHDi,1.6HDi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2007,Citroen,C3,PF1 Facelift,2016,2020,1.2i PureTech,135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2001,Citroen,C3,PF1 Facelift,2020,,"1.2 PureTech,1.5 BlueHDi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2005,Citroen,C3 Aircross,Facelift,2021,,"1.2 PureTech,1.5 BlueHDi,1.6HDi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2010,Citroen,C3 Aircross,Facelift,2021,,1.2 PureTech,135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2006,Citroen,C3 Aircross,,2017,2020,"1.2 PureTech,1.5 BlueHDi,1.6 BlueHDi,1.6HDi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2012,Citroen,C3 Aircross,,2017,2020,1.2 PureTech,135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2009,Citroen,C3 Picasso,PF1,2008,2012,"1.4VTi,1.6HDi,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2008,Citroen,C3 Picasso,PF1 Facelift,2013,2017,"1.2 PureTech,1.4VTi,1.6HDi,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2014,Citroen,C3 Pluriel,H,2003,2010,"1.4HDi,1.4i,1.6i",125/80/15,"15""",RH021,199,125,Picture,Picture,Picture,Picture
2022,Citroen,C4,PF2,2004,2011,"1.4i,1.6HDi,1.6i,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2030,Citroen,C4,PF2,2004,2011,"1.6THP,2.0HDi,2.0i",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2021,Citroen,C4,PF2 Facelift,2011,2018,"1.2THP,1.4VTi,1.6HDi,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2029,Citroen,C4,PF2 Facelift,2011,2018,"1.6THP,2.0HDi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2019,Citroen,C4,PF2 Facelift,2016,2019,"1.6HDi,1.6THP,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2025,Citroen,C4 Aircross,GS,2012,2017,"1.6HDi,1.6i,1.8HDi,2.0i",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
2027,Citroen,C4 Cactus,PF1,2014,2017,"1.2THP,1.2VTi,1.6HDi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2026,Citroen,C4 Cactus,PF1 Facelift,2018,,"1.2 PureTech,1.2VTi,1.5 BlueHDi,1.6HDi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2033,Citroen,C4 Cactus,PF1 Facelift,2018,,1.2 PureTech,125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2028,Citroen,C4 Picasso,EMP2,2013,,"1.2THP,1.6HDi,1.6VTi",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
2034,Citroen,C4 Picasso,EMP2,2013,,"1.6i THP,1.6THP,2.0HDi",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
2031,Citroen,C4 Picasso,PF2,2006,2013,"1.6 VTi,1.6HDi,1.6i,1.8i,2.0HDi,2.0i",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2046,Citroen,C5,DC/DE,2000,2004,"1.8i,2.0HDi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2051,Citroen,C5,DC/DE,2000,2004,"2.0HPi,2.0i,2.2HDi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2045,Citroen,C5,DC/DE Facelift,2004,2008,"1.6HDi,1.8i,2.0HDi,2.0i",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2054,Citroen,C5,DC/DE Facelift,2004,2008,"2.2HDi,3.0i",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
2040,Citroen,C5,RD/TD,2008,2017,"1.6HDi,1.6VTi,1.8i,2.0HDi,2.0i",145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2049,Citroen,C5,RD/TD,2008,2017,"1.6i THP,2.0HDi,2.2HDi",145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2055,Citroen,C5,RD/TD,2008,2017,"2.2HDi,2.7HDi,3.0HDi,3.0i",145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2047,Citroen,C5 Aircross,EMP2,2017,,"1.2 PureTech,1.5 BlueHDi,1.6T,1.6THP",145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2053,Citroen,C5 Aircross,EMP2,2017,,"1.6 PureTech,1.8T,2.0 BlueHDi,2.0HDI",145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2062,Citroen,C5 Aircross,EMP2,2017,,1.6 ë,145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
10677,Citroen,C5 X,,2021,,"1.2 PureTech,1.6 PHEV",155/85/18,"18""",RH233,299,182.5,Picture,Picture,Picture,Picture
2048,Citroen,C6,EMP2,2016,,"1.6T,1.8T",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
2050,Citroen,C6,PF3,2005,2012,"2.2HDi,2.7HDi,3.0i",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
2058,Citroen,C6,PF3,2005,2012,3.0HDi,135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
1986,Citroen,C-Crosser,GS,2007,2012,"2.0i,2.2HDi,2.4i",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
1987,Citroen,C-Elysée,PF1,2012,2017,"1.2VTi,1.6HDi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1991,Citroen,C-Elysée,PF1,2012,2017,1.6VTi,125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1989,Citroen,C-Elysée,PF1 Facelift,2017,2020,"1.2VTi,1.5 BlueHDi,1.6HDi,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
1994,Citroen,C-Zero,I,2010,2020,EV,125/80/15,"15""",RH004,199,125,Picture,Picture,Picture,Picture
2065,Citroen,Dispatch,I,1996,2006,"1.6i,1.9D,1.9TD",135/80/17,"17""",RH161,249,155,Picture,Picture,Picture,Picture
2073,Citroen,Dispatch,I,1996,2006,"2.0i,2.0TD",135/80/17,"17""",RH161,249,155,Picture,Picture,Picture,Picture
2063,Citroen,Dispatch,II,2007,2015,1.6HDi,135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
2067,Citroen,Dispatch,II,2007,2015,"2.0HDi,2.0i",135/80/17,"17""",RH160,249,155,Picture,Picture,Picture,Picture
2060,Citroen,Dispatch,III,2016,2020,"1.5 BlueHDi,1.6 BlueHDi,2.0 BlueHDi",145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2066,Citroen,Dispatch,III,2016,2020,2.0 BlueHDi,145/80/18,"18""",RH055,299,182.5,Picture,Picture,Picture,Picture
2071,Citroen,DS3,PF1,2009,2016,"1.2i PureTech,1.2VTi,1.4VTi,1.6HDi,1.6VTi",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2083,Citroen,DS3,PF1,2009,2016,"1.2i PureTech,1.6THP",125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2089,Citroen,DS3,PF1,2009,2016,1.6THP,125/80/17,"17""",RH054,249,155,Picture,Picture,Picture,Picture
2072,Citroen,DS4,PF2,2010,2015,"1.2i PureTech,1.6HDi,1.6VTi",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
