ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,ROAD HERO SKU,SRP INC VAT,Trade Price
283,Audi,A4 Allroad,B9,2016,2020,2.0 TDi Quattro,145/80/18,"18""",RH085,299,182.5
285,Audi,A4 Allroad,B9,2016,2020,"2.0 TFSi Quattro,2.0TFSi quattro,3.0 TDi Quattro,45 TFSi Quattro",145/80/18,"18""",RH085,299,182.5
288,Audi,A4 Allroad,B9,2016,2020,3.0 TDi Quattro,145/80/18,"18""",RH085,299,182.5
284,Audi,A4 Allroad,B9 Facelift,2019,1900,"40 TDi Quattro,45 TDi Quattro",145/80/18,"18""",RH085,299,182.5
287,Audi,A4 Allroad,B9 Facelift,2019,1900,"45 TFSi quattro,Allroad quattro",145/80/18,"18""",RH085,299,182.5
289,Audi,A4 Allroad,B9 Facelift,2019,1900,50 TDi Quattro,145/80/18,"18""",RH085,299,182.5
297,Audi,A5,8T/8F,2007,2016,"1.8 TFSi,1.8TFSi,2.0 TFSi,2.0TDi",125/70/18,"18""",RH084,299,182.5
300,Audi,A5,8T/8F,2007,2016,"2.0TDi,2.0TFSi,2.7TDi,3.0TDi",125/70/18,"18""",RH084,299,182.5
302,Audi,A5,8T/8F,2007,2016,"3.0 TDi,3.0TDi quattro,3.0TFSi,3.2 FSi Quattro,3.2FSi",125/70/18,"18""",RH084,299,182.5
293,Audi,A5,F5,2016,2020,"1.4TFSi,2.0TDi,2.0TFSi,35 TDi,35 TFSi,40 g-tron,40 TDi,40 TDi Quattro,40 TFSi",125/80/18,"18""",RH238,299,182.5
298,Audi,A5,F5,2016,2020,"2.0 TFSi,2.0TFSi,3.0TDi,45 TDi Quattro,45 TFSi,45 TFSi Quattro",125/80/18,"18""",RH238,299,182.5
303,Audi,A5,F5,2016,2020,"3.0TDi,50 TDi Quattro",125/80/18,"18""",RH238,299,182.5
296,Audi,A5,F5 Facelift,2020,1900,"35 TDi,35 TFSi,40 g-tron,40 TDi,40 TDi Quattro,40 TFSi",125/80/18,"18""",RH238,299,182.5
299,Audi,A5,F5 Facelift,2020,1900,"40 TDi,40 TDi Quattro,40 TFSi,40 TFSi Quattro,45 TDi Quattro,45 TFSi Quattro",125/80/18,"18""",RH238,299,182.5
301,Audi,A5,F5 Facelift,2020,1900,"45 TFSi Quattro,50 TDi Quattro",125/80/18,"18""",RH238,299,182.5
10483,Audi,A5,F5 Facelift,2020,1900,"35 TDi,35 TFSi,40 g-tron,40 TFSi,40 TFSi Quattro,45 TFSi Quattro,50 TDi Quattro",125/80/18,"18""",RH238,299,182.5
316,Audi,A6,C4,1994,1997,"1.8,1.9TDi",125/80/17,"17""",RH033,249,155
318,Audi,A6,C4,1994,1997,"2.0 16V,2.3,2.5TDi,2.6",125/80/17,"17""",RH033,249,155
324,Audi,A6,C4,1994,1997,2.8,125/80/17,"17""",RH033,249,155
327,Audi,A6,C4,1994,1997,2.2T,125/80/17,"17""",RH033,249,155
328,Audi,A6,C4,1994,1997,4.2,125/80/17,"17""",RH033,249,155
310,Audi,A6,C5,1997,2005,"1.8i,1.9TDi,2.0i,2.5TDi",125/80/17,"17""",RH033,249,155
314,Audi,A6,C5,1997,2005,"1.8i Turbo,2.4i,2.5TDi,2.8i",135/80/17,"17""",RH149,249,155
317,Audi,A6,C5,1997,2005,"2.7i Biturbo,3.0i",135/80/17,"17""",RH149,249,155
320,Audi,A6,C5,1997,2005,4.2i quattro,135/80/17,"17""",RH149,249,155
307,Audi,A6,C6,2004,2011,"2.0TDi,2.0TDie,2.0TFSi,2.4i,2.7TDi",135/80/17,"17""",RH149,249,155
311,Audi,A6,C6,2004,2011,"2.7TDi,2.8 FSi,2.8FSi,3.0i",135/80/17,"17""",RH149,249,155
315,Audi,A6,C6,2004,2011,"3.0i,3.0TDi,3.2 FSi,3.2FSi",135/80/17,"17""",RH149,249,155
319,Audi,A6,C6,2004,2011,"3.0 TFSi,3.0TFSi",135/80/17,"17""",RH149,249,155
321,Audi,A6,C6,2004,2011,"4.2FSi,4.2i",135/80/17,"17""",RH149,249,155
304,Audi,A6,C7,2011,2018,"1.8TFSi,2.0TDi,2.0TFSi,2.8FSi,3.0TDi",145/80/18,"18""",RH085,299,182.5
306,Audi,A6,C7,2011,2018,"2.0TFSi,2.8FSi,3.0TDi",145/80/18,"18""",RH085,299,182.5
309,Audi,A6,C7,2011,2018,3.0TFSi,145/80/18,"18""",RH085,299,182.5
305,Audi,A6,C8,2018,1900,"35 TDi,40 TDi,40 TDi quattro",145/80/18,"18""",RH085,299,182.5
308,Audi,A6,C8,2018,1900,"45 TDi quattro,45 TFSi,45 TFSi quattro",145/80/18,"18""",RH085,299,182.5
312,Audi,A6,C8,2018,1900,"50 TDi quattro,50 TFSI e quattro",145/80/18,"18""",RH085,299,182.5
313,Audi,A6,C8,2018,1900,"55 TFSI e quattro,55 TFSi quattro",145/80/18,"18""",RH085,299,182.5
10485,Audi,A6,C8,2018,1900,"35 TDi,40 TDi,40 TDi quattro,45 TDi quattro,45 TFSi quattro,50 TDi quattro,50 TFSI e quattro,55 TFSI e quattro,55 TFSi quattro",145/80/18,"18""",RH085,299,182.5
331,Audi,A6 Allroad,C5,2000,2005,2.5 TDi quattro,135/80/17,"17""",RH149,249,155
334,Audi,A6 Allroad,C5,2000,2005,2.7 T quattro,135/80/17,"17""",RH149,249,155
335,Audi,A6 Allroad,C5,2000,2005,4.2 quattro,135/80/17,"17""",RH149,249,155
330,Audi,A6 Allroad,C6,2006,2011,2.7TDi,145/80/18,"18""",RH037,299,182.5
333,Audi,A6 Allroad,C6,2006,2011,"3.0TDi,3.2FSi",145/80/18,"18""",RH037,299,182.5
337,Audi,A6 Allroad,C6,2006,2011,3.0 TFSi,145/80/18,"18""",RH037,299,182.5
338,Audi,A6 Allroad,C6,2006,2011,4.2FSi,145/80/18,"18""",RH037,299,182.5
322,Audi,A6 Allroad,C7,2012,2019,3.0TDi,145/80/18,"18""",RH085,299,182.5
323,Audi,A6 Allroad,C7,2012,2019,3.0TDi,145/80/18,"18""",RH085,299,182.5
326,Audi,A6 Allroad,C7,2012,2019,"3.0TDi,3.0TFSi,55 TFSi",145/80/18,"18""",RH085,299,182.5
325,Audi,A6 Allroad,C8,2019,1900,"40 TDi quattro,45 TDi quattro",145/80/18,"18""",RH085,299,182.5
329,Audi,A6 Allroad,C8,2019,1900,"45 TDi quattro,50 TDi quattro",145/80/18,"18""",RH085,299,182.5
332,Audi,A6 Allroad,C8,2019,1900,"55 TDi quattro,55 TFSi quattro",145/80/18,"18""",RH085,299,182.5
341,Audi,A7,4G8,2010,2015,"2.8FSi,3.0TDi",145/80/18,"18""",RH085,299,182.5
343,Audi,A7,4G8,2010,2015,"3.0TDi,3.0TFSi",145/80/18,"18""",RH085,299,182.5
336,Audi,A7,4G8 Facelift,2014,2018,"2.8 FSi,3.0TDi",145/80/18,"18""",RH085,299,182.5
339,Audi,A7,4G8 Facelift,2014,2018,"2.0TFSi,3.0TDi",145/80/18,"18""",RH085,299,182.5
342,Audi,A7,4G8 Facelift,2014,2018,"3.0TDi,3.0TFSi",145/80/18,"18""",RH085,299,182.5
340,Audi,A7,4K8,2018,1900,"40 TDi,40 TDi quattro,45 TDi quattro,45 TFSi,45 TFSi quattro",145/80/18,"18""",RH085,299,182.5
346,Audi,A7,4K8,2018,1900,"45 TDi quattro,45 TFSi,45 TFSi quattro,50 TDi quattro",145/80/18,"18""",RH085,299,182.5
350,Audi,A7,4K8,2018,1900,"55 TFSI e quattro,55 TFSi quattro",145/80/18,"18""",RH085,299,182.5
10486,Audi,A7,4K8,2018,1900,"40 TDi quattro,45 TDi quattro,45 TFSi quattro,50 TDi quattro,50 TFSI e quattro,55 TFSI e quattro,55 TFSi quattro",145/80/18,"18""",RH085,299,182.5
355,Audi,A8,D2,1994,2002,2.5TDi,145/80/18,"18""",RH037,299,182.5
357,Audi,A8,D2,1994,2002,"2.8i,3.3TDi,3.7i",145/80/18,"18""",RH037,299,182.5
361,Audi,A8,D2,1994,2002,"3.7i,4.2i",145/80/18,"18""",RH037,299,182.5
364,Audi,A8,D2,1994,2002,4.2i,145/80/18,"18""",RH037,299,182.5
367,Audi,A8,D2,1994,2002,6.0i,145/80/18,"18""",RH037,299,182.5
360,Audi,A8,D3,2002,2009,"2.8FSi,3.0i,3.0TDi",145/80/18,"18""",RH037,299,182.5
365,Audi,A8,D3,2002,2009,"3.2FSi,3.7i,4.0TDi",145/80/18,"18""",RH037,299,182.5
371,Audi,A8,D3,2002,2009,4.2TDi,145/80/18,"18""",RH037,299,182.5
373,Audi,A8,D3,2002,2009,6.0i,145/80/18,"18""",RH037,299,182.5
345,Audi,A8,D4,2010,2014,"2.0TFSi,3.0TDi",155/85/18,"18""",RH102,299,182.5
347,Audi,A8,D4,2010,2014,3.0TFSi,155/85/18,"18""",RH102,299,182.5
349,Audi,A8,D4,2010,2014,4.2TDi,155/85/18,"18""",RH102,299,182.5
351,Audi,A8,D4,2010,2014,4.0TFSi,155/85/18,"18""",RH102,299,182.5
353,Audi,A8,D4,2010,2014,6.3FSi,155/85/18,"18""",RH102,299,182.5
354,Audi,A8,D4 Facelift,2013,2018,"2.0TFSi,3.0TDi",155/85/18,"18""",RH102,299,182.5
356,Audi,A8,D4 Facelift,2013,2018,3.0TFSi,155/85/18,"18""",RH102,299,182.5
358,Audi,A8,D4 Facelift,2013,2018,4.2TDi,155/85/18,"18""",RH102,299,182.5
359,Audi,A8,D4 Facelift,2013,2018,4.0TFSi,155/85/18,"18""",RH102,299,182.5
344,Audi,A8,D5,2018,1900,"45 TDi quattro,50 TDi quattro,L 45 TDi quattro,L 50 TDi quattro",155/80/19,"19""",RH249,399,240
348,Audi,A8,D5,2018,1900,"55 TFSi quattro,L 55 TFSi quattro",155/80/19,"19""",RH249,399,240
352,Audi,A8,D5,2018,1900,"60 TDi quattro,60 TFSi e quattro,60 TFSi quattro,L 60 TDi quattro,L 60 TFSi e quattro,L 60 TFSi quattro",155/80/19,"19""",RH249,399,240
10490,Audi,A8,D5 Facelift,2018,1900,"L 50 TDi quattro,L 55 TFSi quattro,L 60 TFSi quattro",155/80/19,"19""",RH249,399,240
366,Audi,Allroad,C5,2001,2005,2.5TDi,145/80/18,"18""",RH037,299,182.5
368,Audi,Allroad,C5,2001,2005,2.7i Biturbo,145/80/18,"18""",RH037,299,182.5
370,Audi,Allroad,C5,2001,2005,4.2i,145/80/18,"18""",RH037,299,182.5
363,Audi,Allroad,,2013,2016,2.0TFSi,145/80/18,"18""",RH085,299,182.5
10489,Audi,D5,A8,2018,2021,"L 45 TDi quattro,L 50 TDi quattro,L 55 TFSi quattro,L 60 TFSi e quattro,L 60 TFSi quattro",155/80/19,"19""",RH249,399,240
378,Audi,e-tron,,2019,1900,50 quattro,175/70/20,"20""",RH279,499,299
380,Audi,e-tron,,2019,1900,55 quattro,175/70/20,"20""",RH279,499,299
381,Audi,e-tron,,2019,1900,S quattro,175/70/20,"20""",RH279,499,299
379,Audi,e-tron GT,,2020,1900,e-tron GT quattro,155/80/19,"19""",RH244,399,240
10571,Audi,e-tron S,GE,2020,1900,S quattro,175/70/20,"20""",RH279,499,299
382,Audi,e-tron Sportback,,2020,1900,50 quattro,175/70/20,"20""",RH279,499,299
384,Audi,e-tron Sportback,,2020,1900,55 quattro,175/70/20,"20""",RH279,499,299
386,Audi,e-tron Sportback,,2020,1900,S quattro,175/70/20,"20""",RH279,499,299
383,Audi,Q2,GA,2016,2020,"1.0TFSi,1.4TFSi,1.6TDi,2.0TDi,30 TDi,30 TFSi,35 TDi,35 TDi quattro,35 TFSi",135/80/17,"17""",RH149,249,155
390,Audi,Q2,GA,2016,2020,"2.0TDi,2.0TFSi,40 TFSi quattro",135/80/17,"17""",RH149,249,155
385,Audi,Q2,GA Facelift,2021,1900,"30 TDi,30 TFSi,35 TDi,35 TDi quattro,35 TFSi",135/80/17,"17""",RH149,249,155
391,Audi,Q3,8U,2011,2015,"1.4TFSi,2.0TDi,2.0TFSi",145/80/18,"18""",RH037,299,182.5
394,Audi,Q3,8U,2011,2015,2.0TFSi,145/80/18,"18""",RH037,299,182.5
387,Audi,Q3,8U Facelift,2014,2018,"1.4TFSi,2.0TDi",145/80/18,"18""",RH037,299,182.5
389,Audi,Q3,8U Facelift,2014,2018,"2.0TDi,2.0TFSi",145/80/18,"18""",RH037,299,182.5
388,Audi,Q3,F3,2018,1900,"35 TDi,35 TDi Quattro,35 TFSi,40 TDi Quattro,40 TFSi Quattro",145/80/18,"18""",RH037,299,182.5
392,Audi,Q3,F3,2018,1900,"40 TDi Quattro,45 TFSi Quattro",145/80/18,"18""",RH037,299,182.5
395,Audi,Q3,F3,2018,1900,"45 TFSi e,45 TFSi Quattro",145/80/18,"18""",RH037,299,182.5
393,Audi,Q3 Sportback,F3,2019,1900,"35 TDi,35 TDi Quattro,35 TFSi,40 TDi Quattro,40 TFSi Quattro",145/80/18,"18""",RH037,299,182.5
398,Audi,Q3 Sportback,F3,2019,1900,"40 TDi Quattro,45 TFSi Quattro",145/80/18,"18""",RH037,299,182.5
399,Audi,Q3 Sportback,F3,2019,1900,"45 TFSi e,45 TFSi Quattro",145/80/18,"18""",RH037,299,182.5
10572,Audi,Q4 e-tron,FZ,2022,1900,"35 e-tron,40 e-tron,45 e-tron quattro,50 e-tron quattro",155/80/19,"19""",RH254,399,240
10573,Audi,Q4 Sportback e-tron,FZ,2022,1900,"35 e-tron,40 e-tron,45 e-tron quattro,50 e-tron quattro",155/80/19,"19""",RH254,399,240
402,Audi,Q5,8R,2007,2016,"2.0TDi,2.0TFSi",155/85/18,"18""",RH102,299,182.5
406,Audi,Q5,8R,2007,2016,"2.0 TFSi quattro,2.0TDi,2.0TFSi",155/85/18,"18""",RH102,299,182.5
410,Audi,Q5,8R,2007,2016,"2.0TFSi,3.0TDi,3.0TFSi,3.2FSi",155/85/18,"18""",RH102,299,182.5
396,Audi,Q5,FY,2017,2020,"2.0TDi,35 TDi,35 TDi quattro,40 TDi quattro",155/85/18,"18""",RH102,299,182.5
400,Audi,Q5,FY,2017,2020,"40 TDi quattro,45 TDi quattro,45 TFSi quattro",155/85/18,"18""",RH102,299,182.5
403,Audi,Q5,FY,2017,2020,"2.0TFSi,3.0TDi,45 TDi quattro,45 TFSi quattro,50 TDi quattro",155/85/18,"18""",RH102,299,182.5
408,Audi,Q5,FY,2017,2020,50 TFSi e quattro,155/85/18,"18""",RH102,299,182.5
411,Audi,Q5,FY,2017,2020,55 TFSi e quattro,155/85/18,"18""",RH102,299,182.5
397,Audi,Q5,FY Facelift,2021,1900,"35 TDi,40 TDi quattro",155/85/18,"18""",RH102,299,182.5
401,Audi,Q5,FY Facelift,2021,1900,"45 TFSi quattro,50 TDi quattro",155/85/18,"18""",RH102,299,182.5
404,Audi,Q5,FY Facelift,2021,1900,50 TFSi e quattro,155/85/18,"18""",RH102,299,182.5
405,Audi,Q5,FY Facelift,2021,1900,55 TFSi e quattro,155/85/18,"18""",RH102,299,182.5
407,Audi,Q5 Sportback,FY,2021,1900,"35 TDi,40 TDi quattro",155/85/18,"18""",RH102,299,182.5
409,Audi,Q5 Sportback,FY,2021,1900,"45 TFSi quattro,50 TDi quattro,50 TFSi e quattro",155/85/18,"18""",RH102,299,182.5
412,Audi,Q5 Sportback,FY,2021,1900,55 TFSi e quattro,155/85/18,"18""",RH102,299,182.5
417,Audi,Q7,4L,2005,2015,"3.0 TDI,3.0 TFSI",155/80/19,"19""",RH244,399,240
420,Audi,Q7,4L,2005,2015,3.6 FSI,155/80/19,"19""",RH244,399,240
423,Audi,Q7,4L,2005,2015,"3.0 TFSI S line,4.2 FSI,4.2 TDI",155/80/19,"19""",RH244,399,240
413,Audi,Q7,4M,2015,2019,"2.0 TFSi,3.0 TDi,3.0 TDi Ultra,45 TDi,45 TFSi",175/70/20,"20""",RH279,499,299
419,Audi,Q7,4M,2015,2019,"3.0 TDi,50 TDi",175/70/20,"20""",RH279,499,299
422,Audi,Q7,4M,2015,2019,"3.0 TDi e-tron,3.0 TFSi,55 TFSi",175/70/20,"20""",RH279,499,299
414,Audi,Q7,4M Facelift,2019,1900,45 TDi quattro,175/70/20,"20""",RH279,499,299
415,Audi,Q7,4M Facelift,2019,1900,50 TDi quattro,175/70/20,"20""",RH279,499,299
416,Audi,Q7,4M Facelift,2019,1900,"55 TFSi e quattro,55 TFSi quattro",175/70/20,"20""",RH279,499,299
418,Audi,Q7,4M Facelift,2019,1900,60 TFSi e quattro,175/70/20,"20""",RH279,499,299
421,Audi,Q8,4MN,2018,1900,45 TDi quattro,175/70/20,"20""",RH279,499,299
424,Audi,Q8,4MN,2018,1900,50 TDi quattro,175/70/20,"20""",RH279,499,299
425,Audi,Q8,4MN,2018,1900,55 TFSi quattro,175/70/20,"20""",RH279,499,299
10491,Audi,Q8,4MN,2018,1900,"45 TDi quattro,50 TDi quattro,55 TFSi e quattro,55 TFSi quattro,60 TFSi e quattro",175/70/20,"20""",RH279,499,299
10574,Audi,Q8 e-tron,GE,2023,1900,"50 e-tron quattro,55 e-tron quattro",175/70/20,"20""",RH279,499,299
10575,Audi,Q8 Sportback e-tron,GE,2023,1900,"50 e-tron quattro,55 e-tron quattro",175/70/20,"20""",RH279,499,299
437,Audi,RS Q3,8U,2013,2014,2.5TFSi,145/80/18,"18""",RH037,299,182.5
436,Audi,RS Q3,8U Facelift,2015,2018,2.5TFSi,145/80/18,"18""",RH037,299,182.5
435,Audi,RS Q3,F3,2019,1900,2.5 TFSi quattro,145/80/19,"19""",RH256,399,240
438,Audi,RS Q3 Sportback,F3,2019,1900,2.5 TFSi quattro,145/80/19,"19""",RH256,399,240
443,Audi,RS3,8P,2011,2012,2.5TFSi,125/70/19,"19""",RH253,399,240
444,Audi,RS3,8V,2015,2016,2.5TFSi,125/70/19,"19""",RH253,399,240
441,Audi,RS3,8V Restylng,2017,2020,"2.5 TFSi,2.5TFSi",125/70/19,"19""",RH253,399,240
448,Audi,RS4,B5,1999,2001,2.7i Biturbo,125/70/19,"19""",RH253,399,240
447,Audi,RS4,B7,2005,2008,4.2 Quattro,125/70/19,"19""",RH253,399,240
446,Audi,RS4,B8,2012,2016,4.2FSi,125/70/19,"19""",RH239,399,240
442,Audi,RS4,B9,2017,2019,2.9TFSi,125/70/19,"19""",RH239,399,240
445,Audi,RS4,B9 Facelift,2019,1900,2.9 TFSi quattro,125/70/19,"19""",RH239,399,240
449,Audi,RS5,F5,2017,2019,"2.9 TFSi,2.9 TFSi quattro",125/70/19,"19""",RH239,399,240
450,Audi,RS5,F5 Facelift,2020,1900,2.9 TFSi quattro,125/70/19,"19""",RH239,399,240
455,Audi,RS6,C5,2002,2004,4.2TFSi,145/65/20,"20""",RH286,499,299
454,Audi,RS6,C6,2007,2010,5.0TFSi,145/65/20,"20""",RH286,499,299
453,Audi,RS6,C7,2013,2018,4.0TFSi,145/65/20,"20""",RH278,499,299
457,Audi,RS6,C7,2013,2018,4.0TFSi performance,145/65/20,"20""",RH278,499,299
458,Audi,RS7,4G,2013,2018,4.0TFSi,145/65/20,"20""",RH278,499,299
462,Audi,RS7,4G,2013,2018,4.0TFSi performance,145/65/20,"20""",RH278,499,299
459,Audi,S1,8X,2014,2018,2.0TFSi,125/80/17,"17""",RH032,249,155
466,Audi,S3,8L,1999,2003,1.8TFSi,125/80/17,"17""",RH032,249,155
465,Audi,S3,8P,2006,2013,2.0 TFSi Quattro,135/80/17,"17""",RH149,249,155
464,Audi,S3,8V,2013,2016,"2.0 TFSi,2.0 TFSi Quattro",135/80/17,"17""",RH149,249,155
461,Audi,S3,8V Facelift,2016,2020,2.0 TFSi,135/80/17,"17""",RH149,249,155
463,Audi,S3,8Y,2020,1900,2.0 TFSi quattro,125/70/19,"19""",RH253,399,240
472,Audi,S4,B5,1997,2002,2.7i Biturbo,125/80/17,"17""",RH033,249,155
470,Audi,S4,B6,2003,2005,4.2i,135/80/17,"17""",RH149,249,155
471,Audi,S4,B7,2005,2009,4.2i,135/80/17,"17""",RH149,249,155
469,Audi,S4,B8,2009,2016,"3.0 TFSi quattro,3.0TFSi",135/80/17,"17""",RH175,249,155
467,Audi,S4,B9,2016,2019,"3.0TFSi,S4 TDi",135/80/17,"17""",RH175,249,155
468,Audi,S4,B9 Facelift,2019,1900,"3.0 TFSi quattro,S4 TDi quattro",135/80/17,"17""",RH175,249,155
473,Audi,S4,C4,1991,1994,2.2 Turbo quattro,125/80/17,"17""",RH033,249,155
476,Audi,S4,C4,1991,1994,4.2i quattro,125/80/17,"17""",RH033,249,155
477,Audi,S5,8T/8F,2007,2016,"3.0TFSi,4.2FSi",125/80/18,"18""",RH238,299,182.5
474,Audi,S5,F5,2017,2019,"3.0 TDi,3.0 TFSi quattro,3.0TFSi",125/80/18,"18""",RH238,299,182.5
475,Audi,S5,F5 Facelift,2020,1900,"3.0 TDi quattro,3.0 TFSi quattro",125/80/18,"18""",RH238,299,182.5
484,Audi,S6,C4,1994,1997,2.2TQ,125/80/17,"17""",RH033,249,155
487,Audi,S6,C4,1994,1997,4.2i,125/70/18,"18""",RH034,299,182.5
483,Audi,S6,C5,1999,2003,4.2i,125/70/18,"18""",RH034,299,182.5
481,Audi,S6,C6,2006,2011,5.2i,125/70/18,"18""",RH034,299,182.5
480,Audi,S6,C7,2012,2014,4.0TFSi,145/80/18,"18""",RH085,299,182.5
482,Audi,S6,C7 Facelift,2014,2018,4.0TFSi,145/80/18,"18""",RH085,299,182.5
478,Audi,S6,C8,2019,1900,S6 TDi quattro,145/80/18,"18""",RH085,299,182.5
479,Audi,S6,C8,2019,1900,2.9 TFSi quattro,145/80/18,"18""",RH085,299,182.5
495,Audi,S8,D2,1996,2002,4.2i,145/80/18,"18""",RH037,299,182.5
493,Audi,S8,D3,2006,2011,5.2FSI,155/85/18,"18""",RH039,299,182.5
496,Audi,SQ2,GA,2019,2020,"SQ2 TFSi,SQ2 TFSi quattro",125/80/18,"18""",RH251,299,182.5
497,Audi,SQ2,GA Facelift,2021,1900,SQ2 TFSi quattro,125/80/18,"18""",RH251,299,182.5
500,Audi,SQ5,8R,2012,2017,3.0TDi,155/80/19,"19""",RH249,399,240
502,Audi,SQ5,8R,2012,2017,3.0TFSi,155/80/19,"19""",RH249,399,240
498,Audi,SQ5,FY,2017,2020,"3.0 TFSi,SQ5 TDi quattro",155/80/19,"19""",RH249,399,240
499,Audi,SQ5,FY Facelift,2021,1900,"3.0 TFSi,SQ5 TDi quattro",155/80/19,"19""",RH249,399,240
501,Audi,SQ5 Sportback,FY,2021,1900,SQ5 TDi quattro,155/80/19,"19""",RH249,399,240
504,Audi,SQ7,4M,2016,2018,"4.0TDi,SQ7 TDi",175/70/20,"20""",RH279,499,299
503,Audi,SQ7,4M Facelift,2019,1900,SQ7 TDi quattro,175/70/20,"20""",RH279,499,299
508,Audi,SQ7,4M Facelift,2019,1900,SQ7 TFSi quattro,175/70/20,"20""",RH279,499,299
505,Audi,SQ8,4MN,2019,1900,SQ8 TDi quattro,175/70/20,"20""",RH279,499,299
507,Audi,SQ8,4MN,2019,1900,SQ8 TFSi quattro,175/70/20,"20""",RH279,499,299
510,Audi,TT,8J,2006,2014,"1.8TFSi,2.0TDi,2.0TFSi",135/80/17,"17""",RH149,249,155
517,Audi,TT,8J,2006,2014,"2.0TFSi,3.2i",135/80/17,"17""",RH149,249,155
512,Audi,TT,8N,1998,2006,1.8T,135/80/17,"17""",RH150,249,155
515,Audi,TT,8N,1998,2006,"1.8T,3.2i",135/80/17,"17""",RH150,249,155
506,Audi,TT,8S,2014,2019,"1.8TFSi,2.0TDi",135/80/17,"17""",RH149,249,155
511,Audi,TT,8S,2014,2019,2.0TFSi,135/80/17,"17""",RH149,249,155
509,Audi,TT,8S Facelift,2019,1900,"40 TFSi,45 TFSi",135/80/17,"17""",RH149,249,155
513,Audi,TT,8S Facelift,2019,1900,45 TFSi,135/80/17,"17""",RH149,249,155
518,Audi,TT RS,8J,2009,2014,"2.5 TFSi,2.5 TFSi plus",135/80/17,"17""",RH149,249,155
514,Audi,TT RS,FV,2016,2018,2.5TFSi,125/70/19,"19""",RH253,399,240
516,Audi,TT RS,FV Facelift,2019,1900,2.5 TFSi quattro,125/70/19,"19""",RH253,399,240
520,Audi,TT S,8J,2008,2015,2.0TFSi,135/80/17,"17""",RH149,249,155
521,Audi,TT S,8S,2014,2019,2.0TFSi,125/70/19,"19""",RH253,399,240
519,Audi,TT S,8S Facelift,2019,1900,"TTS,TTS TFSi quattro",125/70/19,"19""",RH253,399,240
540,Bentley,Continental GT,I,2003,2011,6,145/65/20,"20""",RH286,499,299
545,Bentley,Continental GT,I,2003,2011,Speed 6.0,145/65/20,"20""",RH286,499,299
535,Bentley,Continental GT,II,2011,2018,"4.0,S 4.0",175/70/20,"20""",RH288,499,299
541,Bentley,Continental GT,II,2011,2018,6,175/70/20,"20""",RH288,499,299
544,Bentley,Continental GT,II,2011,2018,Speed 6.0,175/70/20,"20""",RH288,499,299
577,BMW,1 Series,I (E87),2004,2007,"116i,118d,118i,120i",125/80/17,"17""",RH029,249,155
584,BMW,1 Series,I (E87),2004,2007,120d,125/80/17,"17""",RH029,249,155
587,BMW,1 Series,I (E87),2004,2007,130i,125/70/18,"18""",RH195,299,182.5
571,BMW,1 Series,I LCI (E82/E88),2011,2013,"118d,118i,120d,120i",125/80/17,"17""",RH029,249,155
576,BMW,1 Series,I LCI (E82/E88),2011,2013,"123d,125i",125/80/17,"17""",RH029,249,155
580,BMW,1 Series,I LCI (E82/E88),2011,2013,"135i,M",125/70/18,"18""",RH195,299,182.5
572,BMW,1 Series,I LCI (E87/E81/E82/E88),2007,2012,"116d,116i,118d,118i",125/80/17,"17""",RH029,249,155
579,BMW,1 Series,I LCI (E87/E81/E82/E88),2007,2012,"120d,120i",125/80/17,"17""",RH029,249,155
582,BMW,1 Series,I LCI (E87/E81/E82/E88),2007,2012,"123d,125i",125/80/17,"17""",RH029,249,155
586,BMW,1 Series,I LCI (E87/E81/E82/E88),2007,2012,130i,125/70/18,"18""",RH195,299,182.5
590,BMW,1 Series,I LCI (E87/E81/E82/E88),2007,2012,135i,125/70/18,"18""",RH195,299,182.5
561,BMW,1 Series,II (F20/F21),2011,2015,"114d,114i,116d,116i",125/80/17,"17""",RH041,249,155
568,BMW,1 Series,II (F20/F21),2011,2015,"118d,118i,120d,120i",125/80/17,"17""",RH041,249,155
573,BMW,1 Series,II (F20/F21),2011,2015,"125d,125i",125/70/18,"18""",RH222,299,182.5
575,BMW,1 Series,II (F20/F21),2011,2015,M135i,125/70/18,"18""",RH222,299,182.5
560,BMW,1 Series,II LCI (F20/F21),2015,2017,"116d,116i,118i",125/80/17,"17""",RH041,249,155
564,BMW,1 Series,II LCI (F20/F21),2015,2017,"118d,120d,120i",125/80/17,"17""",RH041,249,155
570,BMW,1 Series,II LCI (F20/F21),2015,2017,"125d,125i",125/70/18,"18""",RH222,299,182.5
574,BMW,1 Series,II LCI (F20/F21),2015,2017,"M135i,M140i",125/70/18,"18""",RH222,299,182.5
558,BMW,1 Series,II LCI (F20/F21),2017,2020,"116d,116i,118i",125/80/17,"17""",RH041,249,155
562,BMW,1 Series,II LCI (F20/F21),2017,2020,"118d,120d,120i",125/80/17,"17""",RH041,249,155
565,BMW,1 Series,II LCI (F20/F21),2017,2020,"125d,125i",125/70/18,"18""",RH222,299,182.5
569,BMW,1 Series,II LCI (F20/F21),2017,2020,M140i,125/70/18,"18""",RH222,299,182.5
559,BMW,1 Series,III (F40),2019,2024,"116d,116i,118i",125/80/17,"17""",RH216,249,155
563,BMW,1 Series,III (F40),2019,2024,"118d,120d,120i",125/80/17,"17""",RH216,249,155
